year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category.
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Ray Heindorf,Hollywood Canteen,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Alfred Newman,Irish Eyes Are Smiling,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Werner R. Heymann/Kurt Weill,Knickerbocker Holiday,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Robert Emmett Dolan,Lady in the Dark,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Edward Kay,"Lady, Let's Dance",FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Georgie Stoll,Meet Me in St. Louis,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),H. J. Salter,The Merry Monahans,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Ferde Grofe/Leo Erdody,Minstrel Man,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Mahlon Merrick,Sensations of 1945,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Charles Previn,Song of the Open Road,FALSE,Other
1944,1945,17,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Ray Heindorf/Louis Forbes,Up in Arms,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Jimmy McHugh/Harold Adamson,Higher and Higher,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Jule Styne/Sammy Cahn,Follow the Boys,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),James V. Monaco/Mack Gordon,Sweet and Low-Down,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Jerome Kern/Ira Gershwin,Cover Girl,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Harold Arlen/Ted Koehler,Up in Arms,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Harry Revel/Paul Webster,Minstrel Man,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Ary Barroso/Ned Washington,Brazil,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Lew Pollack/Charles Newman,"Lady, Let's Dance",FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),M. K. Jerome/Ted Koehler,Hollywood Canteen,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),James Van Heusen/Johnny Burke,Going My Way,TRUE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Walter Kent/Kim Gannon,Song of the Open Road,FALSE,Other
1944,1945,17,MUSIC (Song),MUSIC (Original Song),Ralph Blane/Hugh Martin,Meet Me in St. Louis,FALSE,Other
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,Paramount,Double Indemnity,FALSE,Best Picture
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,Metro-Goldwyn-Mayer,Gaslight,FALSE,Best Picture
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,Paramount,Going My Way,TRUE,Best Picture
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,Selznick International Pictures,Since You Went Away,FALSE,Best Picture
1944,1945,17,BEST MOTION PICTURE,BEST PICTURE,20th Century-Fox,Wilson,FALSE,Best Picture
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),George Pal,And to Think I Saw It on Mulberry Street,FALSE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Screen Gems,"Dog, Cat and Canary",FALSE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walter Lantz,Fish Fry,FALSE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Walt Disney,How to Play Football,FALSE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Frederick C. Quimby,Mouse Trouble,TRUE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Paul Terry,My Boy Johnny,FALSE,Other
1944,1945,17,SHORT SUBJECT (Cartoon),SHORT FILM (Animated),Warner Bros.,Swooner Crooner,FALSE,Other
1944,1945,17,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),Edmund Reek,Blue Grass Gentlemen,FALSE,Other
1944,1945,17,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),Gordon Hollingshead,Jammin' the Blues,FALSE,Other
1944,1945,17,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),Pete Smith,Movie Pests,FALSE,Other
1944,1945,17,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),Ralph Staub,Screen Snapshots' 50th Anniversary of Motion Pictures,FALSE,Other
1944,1945,17,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),Jerry Fairbanks,Who's Who in Animal Land,TRUE,Other
1944,1945,17,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),Louis Harris,Bombalera,FALSE,Other
1944,1945,17,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),Gordon Hollingshead,I Won't Play,TRUE,Other
1944,1945,17,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),Jerry Bresler/Herbert Moulton,Main Street Today,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Republic/Daniel J. Bloomberg,Brazil,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Samuel Goldwyn/Thomas T. Moulton,Casanova Brown,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Columbia/John Livadary,Cover Girl,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Paramount/Loren L. Ryder,Double Indemnity,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Universal/Bernard B. Brown,His Butler's Sister,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Warner Bros./Nathan Levinson,Hollywood Canteen,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Sound Service Inc./Jack Whitney,It Happened Tomorrow,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,Metro-Goldwyn-Mayer/Douglas Shearer,Kismet,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,RKO Radio/Stephen Dunn,Music in Manhattan,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,RCA Sound/W. M. Dalgleish,Voice in the Wind,FALSE,Other
1944,1945,17,SOUND RECORDING,SOUND RECORDING,20th Century-Fox/E. H. Hansen,Wilson,TRUE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,Paul Detlefsen/John Crouse/Nathan Levinson,The Adventures of Mark Twain,FALSE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,Vernon L. Walker/James G. Stewart/Roy Granville,Days of Glory,FALSE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,David Allen/Ray Cory/Robert Wright/Russell Malmgren/Harry Kusnick,Secret Command,FALSE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,John R. Cosgrove/Arthur Johns,Since You Went Away,FALSE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,Gordon Jennings/Farciot Edouart/George Dutton,The Story of Dr. Wassell,FALSE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,A. Arnold Gillespie/Donald Jahraus/Warren Newcombe/Douglas Shearer,Thirty Seconds over Tokyo,TRUE,Other
1944,1945,17,SPECIAL EFFECTS,VISUAL EFFECTS,Fred Sersen/Roger Heman,Wilson,FALSE,Other
1944,1945,17,WRITING (Original Motion Picture Story),WRITING (Original Story),Leo McCarey,Going My Way,TRUE,Other
1944,1945,17,WRITING (Original Motion Picture Story),WRITING (Original Story),Chandler Sprague/David Boehm,A Guy Named Joe,FALSE,Other
1944,1945,17,WRITING (Original Motion Picture Story),WRITING (Original Story),John Steinbeck,Lifeboat,FALSE,Other
1944,1945,17,WRITING (Original Motion Picture Story),WRITING (Original Story),Alfred Neumann/Joseph Than,None Shall Escape,FALSE,Other
1944,1945,17,WRITING (Original Motion Picture Story),WRITING (Original Story),Edward Doherty/Jules Schermer,The Sullivans,FALSE,Other
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Preston Sturges,Hail the Conquering Hero,FALSE,Writing (Original Screenplay)
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Preston Sturges,The Miracle of Morgan's Creek,FALSE,Writing (Original Screenplay)
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Richard Connell/Gladys Lehman,Two Girls and a Sailor,FALSE,Writing (Original Screenplay)
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Lamar Trotti,Wilson,TRUE,Writing (Original Screenplay)
1944,1945,17,WRITING (Original Screenplay),WRITING (Original Screenplay),Jerome Cady,Wing and a Prayer,FALSE,Writing (Original Screenplay)
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),Billy Wilder/Raymond Chandler,Double Indemnity,FALSE,Writing (Adapted Screenplay)
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),John Van Druten/Walter Reisch/John L. Balderston,Gaslight,FALSE,Writing (Adapted Screenplay)
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),Frank Butler/Frank Cavett,Going My Way,TRUE,Writing (Adapted Screenplay)
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),Jay Dratler/Samuel Hoffenstein/Betty Reinhardt,Laura,FALSE,Writing (Adapted Screenplay)
1944,1945,17,WRITING (Screenplay),WRITING (Adapted Screenplay),Irving Brecher/Fred F. Finklehoffe,Meet Me in St. Louis,FALSE,Writing (Adapted Screenplay)
1944,1945,17,SPECIAL AWARD,SPECIAL AWARD,Margaret O'Brien,,TRUE,Other
1944,1945,17,SPECIAL AWARD,SPECIAL AWARD,Bob Hope,,TRUE,Other
1944,1945,17,IRVING G. THALBERG MEMORIAL AWARD,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,TRUE,Other
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Bing Crosby,The Bells of St. Mary's,FALSE,Actor in a Leading Role
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Gene Kelly,Anchors Aweigh,FALSE,Actor in a Leading Role
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Ray Milland,The Lost Weekend,TRUE,Actor in a Leading Role
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Gregory Peck,The Keys of the Kingdom,FALSE,Actor in a Leading Role
1945,1946,18,ACTOR,ACTOR IN A LEADING ROLE,Cornel Wilde,A Song to Remember,FALSE,Actor in a Leading Role
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Michael Chekhov,Spellbound,FALSE,Actor in a Supporting Role
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,John Dall,The Corn Is Green,FALSE,Actor in a Supporting Role
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,James Dunn,A Tree Grows in Brooklyn,TRUE,Actor in a Supporting Role
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Robert Mitchum,G. I. Joe,FALSE,Actor in a Supporting Role
1945,1946,18,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,A Medal for Benny,FALSE,Actor in a Supporting Role
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Ingrid Bergman,The Bells of St. Mary's,FALSE,Actress in a Leading Role
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Joan Crawford,Mildred Pierce,TRUE,Actress in a Leading Role
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Greer Garson,The Valley of Decision,FALSE,Actress in a Leading Role
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Jennifer Jones,Love Letters,FALSE,Actress in a Leading Role
1945,1946,18,ACTRESS,ACTRESS IN A LEADING ROLE,Gene Tierney,Leave Her to Heaven,FALSE,Actress in a Leading Role
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Eve Arden,Mildred Pierce,FALSE,Actress in a Supporting Role
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Ann Blyth,Mildred Pierce,FALSE,Actress in a Supporting Role
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Picture of Dorian Gray,FALSE,Actress in a Supporting Role
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Joan Lorring,The Corn Is Green,FALSE,Actress in a Supporting Role
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Anne Revere,National Velvet,TRUE,Actress in a Supporting Role
1945,1946,18,ART DIRECTION (Black-and-White),ART DIRECTION (Black-and-White),Wiard Ihnen/A. Roland Fields,Blood on the Sun,TRUE,Other
1945,1946,18,ART DIRECTION (Black-and-White),ART DIRECTION (Black-and-White),Albert S. D'Agostino/Jack Okey/Darrell Silvera/Claude Carpenter,Experiment Perilous,FALSE,Other
1945,1946,18,ART DIRECTION (Black-and-White),ART DIRECTION (Black-and-White),James Basevi/William Darling/Thomas Little/Frank E. Hughes,The Keys of the Kingdom,FALSE,Other
1945,1946,18,ART DIRECTION (Black-and-White),ART DIRECTION (Black-and-White),Hans Dreier/Roland Anderson/Sam Comer/Ray Moyer,Love Letters,FALSE,Other
1945,1946,18,ART DIRECTION (Black-and-White),ART DIRECTION (Black-and-White),Cedric Gibbons/Hans Peters/Edwin B. Willis/Hugh Hunt/John Bonar,The Picture of Dorian Gray,FALSE,Other
1945,1946,18,ART DIRECTION (Color),ART DIRECTION (Color),Hans Dreier/Ernst Fegte/Sam Comer,Frenchman's Creek,TRUE,Other
1945,1946,18,ART DIRECTION (Color),ART DIRECTION (Color),Lyle Wheeler/Maurice Ransford/Thomas Little,Leave Her to Heaven,FALSE,Other
1945,1946,18,ART DIRECTION (Color),ART DIRECTION (Color),Cedric Gibbons/Urie McCleary/Edwin B. Willis/Mildred Griffiths,National Velvet,FALSE,Other
1945,1946,18,ART DIRECTION (Color),ART DIRECTION (Color),Ted Smith/Jack McConaghy,San Antonio,FALSE,Other
1945,1946,18,ART DIRECTION (Color),ART DIRECTION (Color),Stephen Goosson/Rudolph Sternad/Frank Tuttle,A Thousand and One Nights,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Black-and-White),CINEMATOGRAPHY (Black-and-White),Arthur Miller,The Keys of the Kingdom,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Black-and-White),CINEMATOGRAPHY (Black-and-White),John F. Seitz,The Lost Weekend,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Black-and-White),CINEMATOGRAPHY (Black-and-White),Ernest Haller,Mildred Pierce,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Black-and-White),CINEMATOGRAPHY (Black-and-White),Harry Stradling,The Picture of Dorian Gray,TRUE,Other
1945,1946,18,CINEMATOGRAPHY (Black-and-White),CINEMATOGRAPHY (Black-and-White),George Barnes,Spellbound,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Color),CINEMATOGRAPHY (Color),Robert Planck/Charles Boyle,Anchors Aweigh,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Color),CINEMATOGRAPHY (Color),Leon Shamroy,Leave Her to Heaven,TRUE,Other
1945,1946,18,CINEMATOGRAPHY (Color),CINEMATOGRAPHY (Color),Leonard Smith,National Velvet,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Color),CINEMATOGRAPHY (Color),Tony Gaudio/Allen M. Davey,A Song to Remember,FALSE,Other
1945,1946,18,CINEMATOGRAPHY (Color),CINEMATOGRAPHY (Color),George Barnes,The Spanish Main,FALSE,Other
1945,1946,18,DIRECTING,DIRECTING,Leo McCarey,The Bells of St. Mary's,FALSE,Directing
1945,1946,18,DIRECTING,DIRECTING,Billy Wilder,The Lost Weekend,TRUE,Directing
1945,1946,18,DIRECTING,DIRECTING,Clarence Brown,National Velvet,FALSE,Directing
1945,1946,18,DIRECTING,DIRECTING,Jean Renoir,The Southerner,FALSE,Directing
1945,1946,18,DIRECTING,DIRECTING,Alfred Hitchcock,Spellbound,FALSE,Directing
1945,1946,18,DOCUMENTARY (Feature),DOCUMENTARY (Feature),United States Army Air Force,The Last Bomb,FALSE,Other
1945,1946,18,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Governments of Great Britain/the United States of America,The True Glory,TRUE,Other
1945,1946,18,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Gordon Hollingshead,Hitler Lives?,TRUE,Other
1945,1946,18,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),United States Office of War Information Overseas Motion Picture Bureau,Library of Congress,FALSE,Other
1945,1946,18,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),United States Marine Corps,To the Shores of Iwo Jima,FALSE,Other
1945,1946,18,FILM EDITING,FILM EDITING,Harry Marker,The Bells of St. Mary's,FALSE,Other
1945,1946,18,FILM EDITING,FILM EDITING,Doane Harrison,The Lost Weekend,FALSE,Other
1945,1946,18,FILM EDITING,FILM EDITING,Robert J. Kern,National Velvet,TRUE,Other
1945,1946,18,FILM EDITING,FILM EDITING,George Amy,"Objective, Burma!",FALSE,Other
1945,1946,18,FILM EDITING,FILM EDITING,Charles Nelson,A Song to Remember,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Robert Emmett Dolan,The Bells of St. Mary's,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Lou Forbes,Brewster's Millions,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Werner Janssen,Captain Kidd,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Roy Webb,The Enchanted Cottage,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Morton Scott/Dale Butts,Flame of Barbary Coast,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Edward J. Kay,G. I. Honeymoon,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Louis Applebaum/Ann Ronell,G. I. Joe,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Werner Janssen,Guest in the House,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Daniele Amfitheatrof,Guest Wife,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Alfred Newman,The Keys of the Kingdom,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Miklos Rozsa,The Lost Weekend,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Victor Young,Love Letters,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Karl Hajos,The Man Who Walked Alone,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Franz Waxman,"Objective, Burma!",FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Alexander Tansman,Paris--Underground,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Miklos Rozsa/Morris Stoloff,A Song to Remember,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Werner Janssen,The Southerner,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Miklos Rozsa,Spellbound,TRUE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),H. J. Salter,This Love of Ours,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Herbert Stothart,The Valley of Decision,FALSE,Other
1945,1946,18,MUSIC (Music Score of a Dramatic or Comedy Picture),MUSIC (Original Score),Arthur Lange/Hugo Friedhofer,The Woman in the Window,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Georgie Stoll,Anchors Aweigh,TRUE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Arthur Lange,Belle of the Yukon,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Jerome Kern/H. J. Salter,Can't Help Singing,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Morton Scott,Hitchhike to Happiness,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Robert Emmett Dolan,Incendiary Blonde,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Ray Heindorf/Max Steiner,Rhapsody in Blue,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Alfred Newman/Charles Henderson,State Fair,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Edward J. Kay,Sunbonnet Sue,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Charles Wolcott/Edward Plumb/Paul J. Smith,The Three Caballeros,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Marlin Skiles/Morris Stoloff,Tonight and Every Night,FALSE,Other
1945,1946,18,MUSIC (Scoring of a Musical Picture),MUSIC (Original Song Score or Adaptation Score),Walter Greene,Why Girls Leave Home,FALSE,Other
